0,89378
0.001953125,-1437.753
0.00390625,-879.8282
0.005859375,-772.7244
0.0078125,-598.228
0.009765625,-1587.243
0.01171875,-1418.153
0.01367188,117.7998
0.015625,491.8561
0.01757813,-1809.437
0.01953125,-321.2298
0.02148438,260.1368
0.0234375,68.81114
0.02539063,-1638.339
0.02734375,-480.9306
0.02929688,-1692.116
0.03125,72.19556
0.03320313,-1049.969
0.03515625,-2814.546
0.03710938,-744.8742
0.0390625,84.71622
0.04101563,186.7479
0.04296875,-39.83865
0.04492188,-59.21304
0.046875,-550.5095
0.04882813,562.261
0.05078125,-406.4987
0.05273438,-195.627
0.0546875,-274.4187
0.05664063,-1667.85
0.05859375,-3687.117
0.06054688,-1997.191
0.0625,-1661.717
0.06445313,-2583.473
0.06640625,-2801.61
0.06835938,-2429.269
0.0703125,-2690.035
0.07226563,3274.604
0.07421875,168.5499
0.07617188,-1343.571
0.078125,-3230.76
0.08007813,-564.5298
0.08203125,-1358.359
0.08398438,-1450.153
0.0859375,-5051.442
0.08789063,53.81248
0.08984375,-2850.105
0.09179688,-2627.901
0.09375,-4863.294
0.09570313,-1363.404
0.09765625,197.9905
0.09960938,1382.109
0.1015625,-3808.25
0.1035156,1988.665
0.1054688,-1216.113
0.1074219,485.318
0.109375,-5160.952
0.1113281,-2471.815
0.1132813,-2642.331
0.1152344,1311.891
0.1171875,-4113.988
0.1191406,-88.48882
0.1210938,-1129.424
0.1230469,74.20181
0.125,-4205.906
0.1269531,-1262.72
0.1289063,-103.0622
0.1308594,-3687.977
0.1328125,-4739.947
0.1347656,-1831.416
0.1367188,-3292.495
0.1386719,-3971.004
0.140625,-3446.278
0.1425781,-408.0085
0.1445313,-1358.48
0.1464844,-3130.28
0.1484375,-3217.047
0.1503906,1289.33
0.1523438,-1798.014
0.1542969,-2957.515
0.15625,-4442.047
0.1582031,-798.7025
0.1601563,-254.6818
0.1621094,-1016.48
0.1640625,-6063.522
0.1660156,-664.754
0.1679688,1397.256
0.1699219,-3498.757
0.171875,-6106
0.1738281,3049.584
0.1757813,254.2441
0.1777344,-1203.941
0.1796875,-3229.166
0.1816406,1020.228
0.1835938,-2810.905
0.1855469,-1342.786
0.1875,-4538.484
0.1894531,-1005.679
0.1914063,-2633.129
0.1933594,-1451.177
0.1953125,-4748.881
0.1972656,1373.953
0.1992188,1156.56
0.2011719,-762.488
0.203125,-4598.005
0.2050781,1175.854
0.2070313,-374.9153
0.2089844,-1782.514
0.2109375,-2565.892
0.2128906,2548.056
0.2148438,-2409.115
0.2167969,-1048.54
0.21875,-4376.236
0.2207031,-87.78784
0.2226563,-105.6181
0.2246094,-2496.56
0.2265625,-5421.482
0.2285156,604.3682
0.2304688,-89.77491
0.2324219,662.3154
0.234375,-4055.033
0.2363281,-686.4246
0.2382813,418.2309
0.2402344,-1175.811
0.2421875,-2188.724
0.2441406,2200.683
0.2460938,-217.457
0.2480469,-1281.517
0.25,-3198.403
0.2519531,-1430.907
0.2539063,-906.2515
0.2558594,-96.61108
0.2578125,-3155.026
0.2597656,235.3444
0.2617188,46.07829
0.2636719,-991.6392
0.265625,-1584.376
0.2675781,-1393.705
0.2695313,-1001.81
0.2714844,-818.5777
0.2734375,-4400.11
0.2753906,-89.16043
0.2773438,-267.9462
0.2792969,-4090.298
0.28125,-3813.507
0.2832031,1502.687
0.2851563,-707.4378
0.2871094,-363.8176
0.2890625,-1628.338
0.2910156,-1366.228
0.2929688,-95.01917
0.2949219,-1645.29
0.296875,-1739.26
0.2988281,-866.7127
0.3007813,2208.408
0.3027344,305.55
0.3046875,-1917.447
0.3066406,-94.28058
0.3085938,438.9409
0.3105469,-2263.776
0.3125,-1241.099
0.3144531,-48.70169
0.3164063,494.6742
0.3183594,-571.9496
0.3203125,-1097.818
0.3222656,-2091.938
0.3242188,-309.6752
0.3261719,-395.2013
0.328125,-2450.339
0.3300781,812.4955
0.3320313,-1467.028
0.3339844,-2716.688
0.3359375,-3413.648
0.3378906,-2656.643
0.3398438,1717.349
0.3417969,-2090.319
0.34375,-2346.652
0.3457031,-178.6486
0.3476563,-3120.947
0.3496094,88.39719
0.3515625,-683.5432
0.3535156,-1612.549
0.3554688,-805.2222
0.3574219,-2344.648
0.359375,-2486.133
0.3613281,1664.453
0.3632813,-1100.651
0.3652344,-3420.368
0.3671875,-4117.258
0.3691406,-1865.691
0.3710938,-1136.947
0.3730469,-1400.046
0.375,-2433.795
0.3769531,1367.138
0.3789063,-1438.59
0.3808594,-1874.545
0.3828125,-3165.249
0.3847656,2400.539
0.3867188,202.7809
0.3886719,166.7729
0.390625,-3978.543
0.3925781,-2766.081
0.3945313,768.9593
0.3964844,-1567.638
0.3984375,-3209.472
0.4003906,2050.791
0.4023438,913.017
0.4042969,-3154.194
0.40625,-5738.153
0.4082031,1111.111
0.4101563,1801.72
0.4121094,-2357.53
0.4140625,-1018.71
0.4160156,2571.336
0.4179688,4300.184
0.4199219,-738.6391
0.421875,-3593.487
0.4238281,3459.57
0.4257813,812.4967
0.4277344,1345.334
0.4296875,-1427.342
0.4316406,1332.546
0.4335938,3192.184
0.4355469,557.0112
0.4375,-2181.656
0.4394531,2101.317
0.4414063,3125.399
0.4433594,1889.504
0.4453125,-1768.709
0.4472656,1978.339
0.4492188,-579.8508
0.4511719,-1001.199
0.453125,870.1497
0.4550781,2068.867
0.4570313,575.1943
0.4589844,-429.1875
0.4609375,262.7346
0.4628906,1372.247
0.4648438,601.1376
0.4667969,564.3107
0.46875,-1507.555
0.4707031,1021.47
0.4726563,-22.88745
0.4746094,-494.5979
0.4765625,-814.4303
0.4785156,1226.571
0.4804688,-1015.702
0.4824219,-724.8277
0.484375,-1619.191
0.4863281,2313.479
0.4882813,577.048
0.4902344,-1125.684
0.4921875,-2035.647
0.4941406,238.997
0.4960938,982.5026
0.4980469,68.40319
0.5,-2492.985
0.5019531,1449.616
0.5039063,-1460.506
0.5058594,550.0082
0.5078125,-3722.879
0.5097656,566.8294
0.5117188,1049.451
0.5136719,-1187.643
0.515625,-3106.98
0.5175781,2505.159
0.5195313,418.6175
0.5214844,1836.164
0.5234375,-1530.971
0.5253906,-398.3823
0.5273438,342.1928
0.5292969,-2955.252
0.53125,-59.46597
0.5332031,3922.855
0.5351563,3438.559
0.5371094,673.1942
0.5390625,-2225.866
0.5410156,2568.997
0.5429688,1410.475
0.5449219,962.4773
0.546875,-3192.949
0.5488281,5232.049
0.5507813,1085.332
0.5527344,-510.8558
0.5546875,-3463.103
0.5566406,5404.788
0.5585938,-209.8828
0.5605469,-670.8458
0.5625,-1861.75
0.5644531,5368.592
0.5664063,2556.645
0.5683594,1858.595
0.5703125,-996.4819
0.5722656,2849.157
0.5742188,1678.605
0.5761719,848.7638
0.578125,-3263.636
0.5800781,4622.78
0.5820313,829.1748
0.5839844,643.5386
0.5859375,-2039.055
0.5878906,3287.496
0.5898438,4584.833
0.5917969,474.5393
0.59375,-2031.694
0.5957031,2117.7
0.5976563,3530.778
0.5996094,-1100.874
0.6015625,-1464.074
0.6035156,2424.951
0.6054688,6.093262
0.6074219,-1853.165
0.609375,476.7751
0.6113281,2652.297
0.6132813,2034.287
0.6152344,128.1074
0.6171875,88.46174
0.6191406,3958.046
0.6210938,2036.735
0.6230469,971.9818
0.625,702.6457
0.6269531,1180.434
0.6289063,4229.042
0.6308594,73.38419
0.6328125,-336.2466
0.6347656,3337.855
0.6367188,3067.636
0.6386719,845.7373
0.640625,1822.56
0.6425781,-793.431
0.6445313,2962.261
0.6464844,3940.857
0.6484375,-1781.57
0.6503906,1190.359
0.6523438,329.431
0.6542969,-364.474
0.65625,532.9568
0.6582031,774.3502
0.6601563,2756.153
0.6621094,-3116.77
0.6640625,4823.804
0.6660156,1093.705
0.6679688,2556.193
0.6699219,1744.083
0.671875,527.0126
0.6738281,-2199.506
0.6757813,-1779.196
0.6777344,3670.896
0.6796875,-1129.083
0.6816406,-3774.864
0.6835938,-353.3925
0.6855469,-3841.322
0.6875,1550.776
0.6894531,798.8601
0.6914063,-267.6088
0.6933594,811.3745
0.6953125,788.9991
0.6972656,1846.733
0.6992188,6654.179
0.7011719,-2835.85
0.703125,-2277.588
0.7050781,2683.689
0.7070313,-428.5099
0.7089844,4335.314
0.7109375,5794.386
0.7128906,1098.649
0.7148438,-1526.383
0.7167969,453.1681
0.71875,805.1721
0.7207031,-2992.736
0.7226563,-3953.026
0.7246094,-1916.962
0.7265625,349.9673
0.7285156,-6780.651
0.7304688,-4689.764
0.7324219,3400.836
0.734375,5881.403
0.7363281,1095.951
0.7382813,-7247.211
0.7402344,-282.0797
0.7421875,370.394
0.7441406,-4027.621
0.7460938,2637.178
0.7480469,-2834.322
0.75,-21.79233
0.7519531,-8728.298
0.7539063,5139.621
0.7558594,-4448.192
0.7578125,-5825.497
0.7597656,-6724.743
0.7617188,-6787.389
0.7636719,-1280.728
0.765625,470.2693
0.7675781,-2620.58
0.7695313,-7348.256
0.7714844,1467.723
0.7734375,-852.5373
0.7753906,3669.786
0.7773438,-1819.509
0.7792969,-7999.877
0.78125,-1164.225
0.7832031,1502.641
0.7851563,4839.906
0.7871094,1375.633
0.7890625,2703.495
0.7910156,-17635.75
0.7929688,2103.391
0.7949219,1076.894
0.796875,-1436.018
0.7988281,2127.703
0.8007813,-5687.464
