
1445564134.239:  AA AA 04 80 02 FE 0B 74
1445564134.239:  AA AA 04 80 02 FE 2C 53
1445564134.239:  AA AA 04 80 02 01 00 7C
1445564134.239:  AA AA 04 80 02 00 DC A1
1445564134.239:  AA AA 04 80 02 FD 9F E1
1445564134.239:  AA AA 04 80 02 FD BF C1
1445564134.239:  AA AA 04 80 02 01 E4 98
1445564134.239:  AA AA 04 80 02 03 59 21
1445564134.240:  AA AA 04 80 02 00 4B 32
1445564134.246:  AA AA 04 80 02 FE 4B 34
1445564134.246:  AA AA 04 80 02 00 27 56
1445564134.246:  AA AA 04 80 02 02 68 13
1445564134.246:  AA AA 04 80 02 00 35 48
1445564134.254:  AA AA 04 80 02 FD 9A E6
1445564134.254:  AA AA 04 80 02 FF C7 B7
1445564134.254:  AA AA 04 80 02 03 8D ED
1445564134.255:  AA AA 04 80 02 02 60 1B
1445564134.255:  AA AA 04 80 02 FF 46 38
1445564134.260:  AA AA 04 80 02 FF 29 55
1445564134.260:  AA AA 04 80 02 02 04 77
1445564134.271:  AA AA 04 80 02 02 70 0B
1445564134.271:  AA AA 04 80 02 FF 3C 42
1445564134.271:  AA AA 04 80 02 FE B2 CD
1445564134.271:  AA AA 04 80 02 02 73 08
1445564134.271:  AA AA 04 80 02 04 53 26
1445564134.271:  AA AA 04 80 02 01 46 36
1445564134.287:  AA AA 04 80 02 FE D2 AD
1445564134.287:  AA AA 04 80 02 00 78 05
1445564134.287:  AA AA 04 80 02 03 44 36
1445564134.287:  AA AA 04 80 02 01 AA D2
1445564134.287:  AA AA 04 80 02 FE 6C 13
1445564134.287:  AA AA 04 80 02 FF 96 E8
1445564134.287:  AA AA 04 80 02 03 46 34
1445564134.287:  AA AA 04 80 02 02 84 F7
1445564134.290:  AA AA 04 80 02 FF 09 75
1445564134.290:  AA AA 04 80 02 FE 39 46
1445564134.303:  AA AA 04 80 02 01 08 74
1445564134.303:  AA AA 04 80 02 02 55 26
1445564134.303:  AA AA 04 80 02 FF 2A 54
1445564134.303:  AA AA 04 80 02 FD 93 ED
1445564134.303:  AA AA 04 80 02 00 D2 AB
1445564134.303:  AA AA 04 80 02 03 63 17
1445564134.303:  AA AA 04 80 02 00 C3 BA
1445564134.309:  AA AA 04 80 02 FD E6 9A
1445564134.309:  AA AA 04 80 02 FE D6 A9
1445564134.355:  AA AA 04 80 02 01 B0 CC
1445564134.355:  AA AA 04 80 02 00 B9 C4
1445564134.355:  AA AA 04 80 02 FD 89 F7
1445564134.355:  AA AA 04 80 02 FE 4A 35
1445564134.355:  AA AA 04 80 02 02 5A 21
1445564134.355:  AA AA 04 80 02 02 A6 D5
1445564134.357:  AA AA 04 80 02 FF 4F 2F
1445564134.357:  AA AA 04 80 02 FD EF 91
1445564134.357:  AA AA 04 80 02 00 71 0C
1445564134.357:  AA AA 04 80 02 02 76 05
1445564134.358:  AA AA 04 80 02 FF D4 AA
1445564134.358:  AA AA 04 80 02 FD BE C2
1445564134.358:  AA AA 04 80 02 00 A6 D7
1445564134.358:  AA AA 04 80 02 04 21 58
1445564134.358:  AA AA 04 80 02 02 43 38
1445564134.358:  AA AA 04 80 02 FF 44 3A
1445564134.367:  AA AA 04 80 02 FF C7 B7
1445564134.367:  AA AA 04 80 02 02 E2 99
1445564134.367:  AA AA 04 80 02 02 B8 C3
1445564134.367:  AA AA 04 80 02 FF 88 F6
1445564134.367:  AA AA 04 80 02 FF C2 BC
1445564134.367:  AA AA 04 80 02 03 C5 B5
1445564134.367:  AA AA 04 80 02 04 C5 B4
1445564134.367:  AA AA 04 80 02 01 92 EA
1445564134.367:  AA AA 04 80 02 FF CB B3
1445564134.368:  AA AA 04 80 02 01 E2 9A
1445564134.368:  AA AA 04 80 02 04 0A 6F
1445564134.368:  AA AA 04 80 02 01 9B E1
1445564134.368:  AA AA 04 80 02 FE E3 9C
1445564134.378:  AA AA 04 80 02 01 18 64
1445564134.378:  AA AA 04 80 02 04 B6 C3
1445564134.378:  AA AA 04 80 02 03 46 34
1445564134.379:  AA AA 04 80 02 FF DC A2
1445564134.379:  AA AA 04 80 02 FF C7 B7
1445564134.388:  AA AA 04 80 02 02 F7 84
1445564134.389:  AA AA 04 80 02 03 A2 D8
1445564134.389:  AA AA 04 80 02 00 80 FD
1445564134.389:  AA AA 04 80 02 FF F7 87
1445564134.389:  AA AA 04 80 02 03 B6 C4
1445564134.389:  AA AA 04 80 02 05 4B 2D
1445564134.389:  AA AA 04 80 02 02 60 1B
1445564134.397:  AA AA 04 80 02 00 39 44
1445564134.397:  AA AA 04 80 02 01 F8 84
1445564134.397:  AA AA 04 80 02 04 82 F7
1445564134.397:  AA AA 04 80 02 02 56 25
1445564134.405:  AA AA 04 80 02 FF 23 5B
1445564134.405:  AA AA 04 80 02 00 D8 A5
1445564134.405:  AA AA 04 80 02 04 D1 A8
1445564134.405:  AA AA 04 80 02 04 1A 5F
1445564134.405:  AA AA 04 80 02 00 AA D3
1445564134.410:  AA AA 04 80 02 FF EE 90
1445564134.411:  AA AA 04 80 02 02 B6 C5
1445564134.421:  AA AA 04 80 02 03 95 E5
1445564134.421:  AA AA 04 80 02 00 31 4C
1445564134.421:  AA AA 04 80 02 FE C2 BD
1445564134.421:  AA AA 04 80 02 02 1C 5F
1445564134.421:  AA AA 04 80 02 04 5C 1D
1445564134.421:  AA AA 04 80 02 01 96 E6
1445564134.452:  AA AA 04 80 02 FE E7 98
1445564134.452:  AA AA 04 80 02 00 1C 61
1445564134.452:  AA AA 04 80 02 03 17 63
1445564134.452:  AA AA 04 80 02 02 1A 61
1445564134.452:  AA AA 04 80 02 FE E2 9D
1445564134.452:  AA AA 04 80 02 FF EF 8F
1445564134.452:  AA AA 04 80 02 03 F9 81
1445564134.452:  AA AA 04 80 02 03 D8 A2
1445564134.452:  AA AA 04 80 02 00 69 14
1445564134.452:  AA AA 04 80 02 FF 46 38
1445564134.452:  AA AA 04 80 02 01 CB B1
1445564134.453:  AA AA 04 80 02 03 49 31
1445564134.453:  AA AA 04 80 02 00 5B 22
1445564134.453:  AA AA 04 80 02 FE 8F F0
1445564134.453:  AA AA 04 80 02 01 92 EA
1445564134.453:  AA AA 04 80 02 04 69 10
1445564134.457:  AA AA 04 80 02 02 2B 50
1445564134.462:  AA AA 04 80 02 FF 34 4A
1445564134.465:  AA AA 04 80 02 FF CF AF
1445564134.465:  AA AA 04 80 02 02 D6 A5
1445564134.465:  AA AA 04 80 02 02 46 35
1445564134.472:  AA AA 04 80 02 FF 33 4B
1445564134.472:  AA AA 04 80 02 00 37 46
1445564134.472:  AA AA 04 80 02 04 A5 D4
1445564134.472:  AA AA 04 80 02 04 87 F2
1445564134.472:  AA AA 04 80 02 FF 6A 14
1445564134.489:  AA AA 04 80 02 FC 74 0D
1445564134.489:  AA AA 04 80 02 FE 4E 31
1445564134.489:  AA AA 04 80 02 00 72 0B
1445564134.489:  AA AA 04 80 02 FD 97 E9
1445564134.489:  AA AA 04 80 02 FA A4 DF
1445564134.489:  AA AA 04 80 02 FC A6 DB
1445564134.489:  AA AA 04 80 02 00 3C 41
1445564134.489:  AA AA 04 80 02 FF 07 77
1445564134.489:  AA AA 04 80 02 FC 4C 35
1445564134.494:  AA AA 04 80 02 FC C9 B8
1445564134.494:  AA AA 04 80 02 00 44 39
1445564134.504:  AA AA 04 80 02 00 A1 DC
1445564134.504:  AA AA 04 80 02 FD 19 67
1445564134.504:  AA AA 04 80 02 FC 75 0C
1445564134.504:  AA AA 04 80 02 00 45 38
1445564134.504:  AA AA 04 80 02 02 0C 6F
1445564134.504:  AA AA 04 80 02 FF 38 46
1445564134.507:  AA AA 04 80 02 FD 3F 41
1445564134.523:  AA AA 04 80 02 FF 53 2B
1445564134.523:  AA AA 04 80 02 02 32 49
1445564134.523:  AA AA 04 80 02 00 52 2B
1445564134.524:  AA AA 04 80 02 FD 66 1A
1445564134.524:  AA AA 04 80 02 FF 0B 73
1445564134.524:  AA AA 04 80 02 02 BB C0
1445564134.524:  AA AA 04 80 02 01 D4 A8
1445564134.524:  AA AA 04 80 02 FE B9 C6
1445564134.537:  AA AA 04 80 02 FE 84 FB
1445564134.537:  AA AA 04 80 02 01 94 E8
1445564134.537:  AA AA 04 80 02 02 77 04
1445564134.537:  AA AA 04 80 02 FF 0E 70
1445564134.537:  AA AA 04 80 02 FD C4 BC
1445564134.537:  AA AA 04 80 02 01 3A 42
1445564134.537:  AA AA 04 80 02 03 84 F6
1445564134.538:  AA AA 04 80 02 00 B3 CA
1445564134.550:  AA AA 04 80 02 FE 13 6C
1445564134.550:  AA AA 04 80 02 FF 8B F3
1445564134.559:  AA AA 04 80 02 02 9D DE
1445564134.559:  AA AA 04 80 02 01 66 16
1445564134.560:  AA AA 04 80 02 FE 37 48
1445564134.560:  AA AA 04 80 02 FF 3E 40
1445564134.560:  AA AA 04 80 02 02 FD 7E
1445564134.560:  AA AA 04 80 02 02 7C FF
1445564134.560:  AA AA 04 80 02 FE ED 92
1445564134.560:  AA AA 04 80 02 FD F2 8E
1445564134.560:  AA AA 04 80 02 00 DB A2
1445564134.563:  AA AA 04 80 02 02 A6 D5
1445564134.563:  AA AA 04 80 02 FF C2 BC
1445564134.587:  AA AA 04 80 02 FD F4 8C
1445564134.587:  AA AA 04 80 02 01 21 5B
1445564134.587:  AA AA 04 80 02 04 25 54
1445564134.587:  AA AA 04 80 02 01 AA D2
1445564134.588:  AA AA 04 80 02 FE 97 E8
1445564134.588:  AA AA 04 80 02 FF 66 18
1445564134.588:  AA AA 04 80 02 02 86 F5
1445564134.596:  AA AA 04 80 02 02 02 79
1445564134.596:  AA AA 04 80 02 FE 9F E0
1445564134.596:  AA AA 04 80 02 FE FA 85
1445564134.596:  AA AA 04 80 02 02 CD AE
1445564134.596:  AA AA 04 80 02 03 26 54
1445564134.596:  AA AA 04 80 02 FF A8 D6
1445564134.596:  AA AA 04 80 02 FE 1A 65
1445564134.598:  AA AA 04 80 02 00 6D 10
1445564134.598:  AA AA 04 80 02 02 90 EB
1445564134.679:  AA AA 04 80 02 00 03 7A
1445564134.679:  AA AA 04 80 02 FD 84 FC
1445564134.679:  AA AA 04 80 02 00 07 76
1445564134.679:  AA AA 04 80 02 03 63 17
1445564134.679:  AA AA 04 80 02 01 95 E7
1445564134.680:  AA AA 04 80 02 FE 76 09
1445564134.680:  AA AA 04 80 02 FE F3 8C
1445564134.689:  AA AA 04 80 02 02 43 38
1445564134.689:  AA AA 04 80 02 02 67 14
1445564134.695:  AA AA 04 80 02 FF 0F 6F
1445564134.696:  AA AA 04 80 02 FE C8 B7
1445564134.696:  AA AA 04 80 02 02 95 E6
1445564134.696:  AA AA 04 80 02 03 E4 96
1445564134.696:  AA AA 04 80 02 00 92 EB
1445564134.696:  AA AA 04 80 02 FE 4C 33
1445564134.696:  AA AA 04 80 02 00 1C 61
1445564134.717:  AA AA 04 80 02 02 A8 D3
1445564134.718:  AA AA 04 80 02 00 BA C3
1445564134.730:  AA AA 04 80 02 FD DE A2
1445564134.730:  AA AA 04 80 02 FF AC D2
1445564134.730:  AA AA 04 80 02 03 56 24
1445564134.730:  AA AA 04 80 02 02 19 62
1445564134.731:  AA AA 04 80 02 FE A2 DD
1445564134.731:  AA AA 04 80 02 FE 38 47
1445564134.731:  AA AA 04 80 02 01 2C 50
1445564134.731:  AA AA 04 80 02 02 19 62
1445564134.731:  AA AA 04 80 02 FE D8 A7
1445564134.731:  AA AA 04 80 02 FD BC C4
1445564134.731:  AA AA 04 80 02 01 53 29
1445564134.731:  AA AA 04 80 02 03 A2 D8
1445564134.731:  AA AA 04 80 02 00 C9 B4
1445564134.731:  AA AA 04 80 02 FE 23 5C
1445564134.731:  AA AA 04 80 02 FF 7D 01
1445564134.731:  AA AA 04 80 02 02 4B 30
1445564134.733:  AA AA 04 80 02 00 E7 96
1445564134.733:  AA AA 04 80 02 FD DA A6
1445564134.733:  AA AA 04 80 02 FE FC 83
1445564134.733:  AA AA 04 80 02 02 D6 A5
1445564134.733:  AA AA 04 80 02 02 6C 0F
1445564134.733:  AA AA 04 80 02 FF 0D 71
1445564134.733:  AA AA 04 80 02 FE 3A 45
1445564134.733:  AA AA 04 80 02 01 31 4B
1445564134.733:  AA AA 04 80 02 02 F3 88
1445564134.733:  AA AA 04 80 02 00 1A 63
1445564134.733:  AA AA 04 80 02 FE 85 FA
1445564134.733:  AA AA 04 80 02 01 AC D0
1445564134.733:  AA AA 04 80 02 04 45 34
1445564134.733:  AA AA 04 80 02 01 A5 D7
1445564134.733:  AA AA 04 80 02 FE 9E E1
1445564134.733:  AA AA 04 80 02 FF 83 FB
1445564134.740:  AA AA 04 80 02 02 B7 C4
1445564134.740:  AA AA 04 80 02 02 0D 6E
1445564134.740:  AA AA 04 80 02 FE 98 E7
1445564134.740:  AA AA 04 80 02 FE B8 C7
1445564134.740:  AA AA 04 80 02 02 44 37
1445564134.740:  AA AA 04 80 02 02 67 14
1445564134.740:  AA AA 04 80 02 FE EB 94
1445564134.740:  AA AA 04 80 02 FD 5C 24
1445564134.740:  AA AA 04 80 02 FF C8 B6
1445564134.740:  AA AA 04 80 02 01 EA 92
1445564134.740:  AA AA 04 80 02 FF 58 26
1445564134.748:  AA AA 04 80 02 FD 44 3C
1445564134.748:  AA AA 04 80 02 00 0C 71
1445564134.748:  AA AA 04 80 02 03 81 F9
1445564134.748:  AA AA 04 80 02 01 96 E6
1445564134.748:  AA AA 04 80 02 FE 38 47
1445564134.748:  AA AA 04 80 02 FE 9A E5
1445564134.748:  AA AA 04 80 02 02 12 69
1445564134.748:  AA AA 04 80 02 02 49 32
1445564134.748:  AA AA 04 80 02 FE F7 88
1445564134.748:  AA AA 04 80 02 FE B5 CA
1445564134.748:  AA AA 04 80 02 02 93 E8
1445564134.748:  AA AA 04 80 02 03 BD BD
1445564134.748:  AA AA 04 80 02 00 47 36
1445564134.748:  AA AA 04 80 02 FD F8 88
1445564134.748:  AA AA 04 80 02 FF F2 8C
1445564134.748:  AA AA 04 80 02 02 93 E8
1445564134.758:  AA AA 04 80 02 00 94 E9
1445564134.758:  AA AA 04 80 02 FE 0D 72
1445564134.758:  AA AA 04 80 02 00 45 38
1445564134.758:  AA AA 04 80 02 03 F3 87
1445564134.758:  AA AA 04 80 02 02 A8 D3
1445564134.758:  AA AA 04 80 02 FF 26 58
1445564134.758:  AA AA 04 80 02 FE D4 AB
1445564134.763:  AA AA 04 80 02 01 F5 87
1445564134.763:  AA AA 04 80 02 02 A8 D3
1445564134.775:  AA AA 04 80 02 FF 3E 40
1445564134.775:  AA AA 04 80 02 FE 69 16
1445564134.776:  AA AA 04 80 02 02 33 48
1445564134.776:  AA AA 04 80 02 04 3C 3D
1445564134.776:  AA AA 04 80 02 01 3B 41
1445564134.776:  AA AA 04 80 02 FE BE C1
1445564134.776:  AA AA 04 80 02 00 55 28
1445564134.780:  AA AA 04 80 02 02 F6 85
1445564134.780:  AA AA 04 80 02 01 20 5C
1445564134.823:  AA AA 04 80 02 FD BF C1
1445564134.823:  AA AA 04 80 02 FF 3D 41
1445564134.823:  AA AA 04 80 02 03 5D 1D
1445564134.823:  AA AA 04 80 02 02 E1 9A
1445564134.823:  AA AA 04 80 02 FF 64 1A
1445564134.823:  AA AA 04 80 02 FE 87 F8
1445564134.823:  AA AA 04 80 02 01 55 27
1445564134.823:  AA AA 04 80 02 02 A3 D8
1445564134.824:  AA AA 04 80 02 FF 68 16
1445564134.824:  AA AA 04 80 02 FD A2 DE
1445564134.824:  AA AA 04 80 02 00 C3 BA
1445564134.824:  AA AA 04 80 02 03 70 0A
1445564134.824:  AA AA 04 80 02 00 D4 A9
1445564134.824:  AA AA 04 80 02 FD EB 95
1445564134.824:  AA AA 04 80 02 FE F6 89
1445564134.825:  AA AA 04 80 02 02 0A 71
1445564134.825:  AA AA 04 80 02 01 2C 50
1445564134.825:  AA AA 04 80 02 FD D6 AA
1445564134.825:  AA AA 04 80 02 FE 8F F0
1445564134.825:  AA AA 04 80 02 02 94 E7
1445564134.826:  AA AA 04 80 02 02 AC CF
1445564134.826:  AA AA 04 80 02 FF 1D 61
1445564134.826:  AA AA 04 80 02 FD A5 DB
1445564134.829:  AA AA 04 80 02 00 3B 42
1445564134.829:  AA AA 04 80 02 02 51 2A
1445564134.841:  AA AA 04 80 02 FF A6 D8
1445564134.841:  AA AA 04 80 02 FD 72 0E
1445564134.841:  AA AA 04 80 02 00 17 66
1445564134.841:  AA AA 04 80 02 03 4D 2D
1445564134.842:  AA AA 04 80 02 01 2B 51
1445564134.842:  AA AA 04 80 02 FD D6 AA
1445564134.842:  AA AA 04 80 02 FE 45 3A
1445564134.847:  AA AA 04 80 02 01 77 05
1445564134.847:  AA AA 04 80 02 01 64 18
1445564134.877:  AA AA 04 80 02 FD E9 97
1445564134.877:  AA AA 04 80 02 FD C8 B8
1445564134.877:  AA AA 04 80 02 01 AC D0
1445564134.878:  AA AA 04 80 02 02 BA C1
1445564134.878:  AA AA 04 80 02 FF 64 1A
1445564134.878:  AA AA 04 80 02 FD 4E 32
1445564134.878:  AA AA 04 80 02 FF 4B 33
1445564134.880:  AA AA 04 80 02 01 8A F2
1445564134.880:  AA AA 04 80 02 FE E6 99
1445564134.890:  AA AA 04 80 02 FB F8 8A
1445564134.890:  AA AA 04 80 02 FD FD 83
1445564134.890:  AA AA 04 80 02 01 85 F7
1445564134.890:  AA AA 04 80 02 FF B7 C7
1445564134.890:  AA AA 04 80 02 FB F3 8F
1445564134.890:  AA AA 04 80 02 FB 86 FC
1445564134.890:  AA AA 04 80 02 FE 78 07
1445564134.890:  AA AA 04 80 02 FE AA D5
1445564134.890:  AA AA 04 80 02 FA C5 BE
1445564134.891:  AA AA 04 80 02 F9 D4 B0
1445564134.891:  AA AA 04 80 02 FD AD D3
1445564134.899:  AA AA 04 80 02 FF AB D3
1445564134.899:  AA AA 04 80 02 FC A3 DE
1445564134.899:  AA AA 04 80 02 FA 6C 17
1445564134.900:  AA AA 04 80 02 FC 66 1B
1445564134.900:  AA AA 04 80 02 FF 46 38
1445564134.900:  AA AA 04 80 02 FD 4F 31
1445564134.900:  AA AA 04 80 02 FA 38 4B
1445564134.911:  AA AA 04 80 02 FC 08 79
1445564134.911:  AA AA 04 80 02 00 60 1D
1445564134.911:  AA AA 04 80 02 FF D5 A9
1445564134.911:  AA AA 04 80 02 FC 6E 13
1445564134.911:  AA AA 04 80 02 FB DD A5
1445564134.911:  AA AA 04 80 02 FF 2D 51
1445564134.956:  AA AA 04 80 02 00 B3 CA
1445564134.956:  AA AA 04 80 02 FD B4 CC
1445564134.956:  AA AA 04 80 02 FC 82 FF
1445564134.956:  AA AA 04 80 02 00 03 7A
1445564134.956:  AA AA 04 80 02 02 9B E0
1445564134.956:  AA AA 04 80 02 FF FC 82
1445564134.956:  AA AA 04 80 02 FD 3B 45
1445564134.956:  AA AA 04 80 02 FE 77 08
1445564134.958:  AA AA 04 80 02 01 A8 D4
1445564134.958:  AA AA 04 80 02 00 94 E9
1445564134.970:  AA AA 04 80 02 FD 15 6B
1445564134.970:  AA AA 04 80 02 FD E6 9A
1445564134.970:  AA AA 04 80 02 02 20 5B
1445564134.970:  AA AA 04 80 02 02 4B 30
1445564134.970:  AA AA 04 80 02 FE EC 93
1445564134.970:  AA AA 04 80 02 FD AE D2
1445564134.970:  AA AA 04 80 02 00 4B 32
1445564134.970:  AA AA 04 80 02 02 59 22
1445564134.970:  AA AA 04 80 02 FF C3 BB
1445564134.979:  AA AA 04 80 02 FD CC B4
1445564134.979:  AA AA 04 80 02 00 BD C0
1445564134.979:  AA AA 04 80 02 04 13 66
1445564134.979:  AA AA 04 80 02 02 06 75
1445564134.979:  AA AA 04 80 02 FE EB 94
1445564134.979:  AA AA 04 80 02 FF 94 EA
1445564134.979:  AA AA 04 80 02 02 C7 B4
1445564134.979:  AA AA 04 80 02 02 A1 DA
1445564134.979:  AA AA 04 80 02 FF 4C 32
1445564134.980:  AA AA 04 80 02 FF 74 0A
1445564134.980:  AA AA 04 80 02 03 6C 0E
1445564134.980:  AA AA 04 80 02 04 36 43
1445564134.980:  AA AA 04 80 02 00 F1 8C
1445564134.980:  AA AA 04 80 02 FF 63 1B
1445564134.980:  AA AA 04 80 02 01 DB A1
1445564134.980:  AA AA 04 80 02 04 4D 2C
1445564134.983:  AA AA 04 80 02 01 FC 80
1445564134.983:  AA AA 04 80 02 FF 9E E0
1445564134.994:  AA AA 04 80 02 02 44 37
1445564134.994:  AA AA 04 80 02 06 12 65
1445564134.994:  AA AA 04 80 02 04 B6 C3
1445564134.994:  AA AA 04 80 02 01 64 18
1445564134.994:  AA AA 04 80 02 01 70 0C
1445564134.994:  AA AA 04 80 02 04 B5 C4
1445564135.013:  AA AA 04 80 02 04 F8 81
1445564135.013:  AA AA 04 80 02 01 32 4A
1445564135.013:  AA AA 04 80 02 00 9B E2
1445564135.013:  AA AA 04 80 02 04 D8 A1
1445564135.013:  AA AA 04 80 02 06 A9 CE
1445564135.013:  AA AA 04 80 02 03 5A 20
1445564135.013:  AA AA 04 80 02 00 DC A1
1445564135.013:  AA AA 04 80 02 02 B6 C5
1445564135.013:  AA AA 04 80 02 05 62 16
1445564135.028:  AA AA 04 80 02 03 44 36
1445564135.028:  AA AA 04 80 02 00 1D 60
1445564135.028:  AA AA 04 80 02 01 EB 91
1445564135.028:  AA AA 04 80 02 05 E8 90
1445564135.028:  AA AA 04 80 02 04 F9 80
1445564135.028:  AA AA 04 80 02 01 86 F6
1445564135.028:  AA AA 04 80 02 01 01 7B
1445564135.028:  AA AA 04 80 02 03 F3 87
1445564135.031:  AA AA 04 80 02 04 D2 A7
1445564135.031:  AA AA 04 80 02 01 4C 30
1445564135.045:  AA AA 04 80 02 00 14 69
1445564135.045:  AA AA 04 80 02 03 DB 9F
1445564135.045:  AA AA 04 80 02 06 18 5F
1445564135.045:  AA AA 04 80 02 03 16 64
1445564135.045:  AA AA 04 80 02 00 66 17
1445564135.045:  AA AA 04 80 02 01 D8 A4
1445564135.045:  AA AA 04 80 02 04 C4 B5
1445564135.050:  AA AA 04 80 02 03 55 25
1445564135.051:  AA AA 04 80 02 FF E9 95
1445564135.063:  AA AA 04 80 02 01 08 74
1445564135.063:  AA AA 04 80 02 05 27 51
1445564135.063:  AA AA 04 80 02 05 0A 6E
1445564135.063:  AA AA 04 80 02 01 65 17
1445564135.063:  AA AA 04 80 02 00 16 67
1445564135.063:  AA AA 04 80 02 02 C4 B7
1445564135.063:  AA AA 04 80 02 04 41 38
1445564135.068:  AA AA 04 80 02 01 17 65
1445564135.068:  AA AA 04 80 02 FF 32 4C
1445564135.099:  AA AA 04 80 02 02 48 33
1445564135.100:  AA AA 04 80 02 05 12 66
1445564135.100:  AA AA 04 80 02 02 B2 C9
1445564135.100:  AA AA 04 80 02 FF 8F EF
1445564135.100:  AA AA 04 80 02 00 6A 13
1445564135.100:  AA AA 04 80 02 03 AC CE
1445564135.100:  AA AA 04 80 02 03 4A 30
1445564135.100:  AA AA 04 80 02 FF B6 C8
1445564135.100:  AA AA 04 80 02 FF DF 9F
1445564135.100:  AA AA 04 80 02 03 D1 A9
1445564135.100:  AA AA 04 80 02 04 42 37
1445564135.101:  AA AA 04 80 02 00 FA 83
1445564135.101:  AA AA 04 80 02 FF 5B 23
1445564135.101:  AA AA 04 80 02 01 A8 D4
1445564135.101:  AA AA 04 80 02 03 B1 C9
1445564135.111:  AA AA 04 80 02 01 30 4C
1445564135.111:  AA AA 04 80 02 FE B3 CC
1445564135.111:  AA AA 04 80 02 01 42 3A
1445564135.114:  AA AA 04 80 02 04 6C 0D
1445564135.114:  AA AA 04 80 02 02 A6 D5
1445564135.121:  AA AA 04 80 02 FF 5E 20
1445564135.121:  AA AA 04 80 02 FF 95 E9
1445564135.121:  AA AA 04 80 02 02 D2 A9
1445564135.121:  AA AA 04 80 02 03 01 79
1445564135.121:  AA AA 04 80 02 FF 9D E1
1445564135.148:  AA AA 04 80 02 FF 2B 53
1445564135.148:  AA AA 04 80 02 02 F2 89
1445564135.148:  AA AA 04 80 02 04 2B 4E
1445564135.148:  AA AA 04 80 02 01 24 58
1445564135.148:  AA AA 04 80 02 FE F3 8C
1445564135.148:  AA AA 04 80 02 00 DC A1
1445564135.148:  AA AA 04 80 02 03 54 26
1445564135.148:  AA AA 04 80 02 01 5C 20
1445564135.148:  AA AA 04 80 02 FE 7A 05
1445564135.148:  AA AA 04 80 02 00 68 15
1445564135.148:  AA AA 04 80 02 04 05 74
1445564135.148:  AA AA 04 80 02 03 08 72
1445564135.148:  AA AA 04 80 02 FF C9 B5
1445564135.148:  AA AA 04 80 02 FF 76 08
1445564135.148:  AA AA 04 80 02 02 94 E7
1445564135.148:  AA AA 04 80 02 03 98 E2
1445564135.151:  AA AA 04 80 02 00 D6 A7
1445564135.151:  AA AA 04 80 02 00 23 5A
1445564135.164:  AA AA 04 80 02 03 D3 A7
1445564135.164:  AA AA 04 80 02 04 E6 93
1445564135.164:  AA AA 04 80 02 03 2C 4E
1445564135.164:  AA AA 04 80 02 01 2B 51
1445564135.164:  AA AA 04 80 02 02 A1 DA
1445564135.164:  AA AA 04 80 02 04 58 21
1445564135.164:  AA AA 04 80 02 03 2A 50
1445564135.168:  AA AA 04 80 02 00 33 4A
1445564135.168:  AA AA 04 80 02 01 2A 52
1445564135.194:  AA AA 04 80 02 03 F7 83
1445564135.194:  AA AA 04 80 02 03 5A 20
1445564135.194:  AA AA 04 80 02 00 78 05
1445564135.194:  AA AA 04 80 02 FF 8F EF
1445564135.194:  AA AA 20 02 C8 83 18 03 BF 2B 01 22 7D 00 29 9F 01 1D A0 00 3C C7 00 FC 63 00 35 93 00 29 4F 04 00 05 00 DC
1445564135.194:  AA AA 04 80 02 02 3B 40
1445564135.194:  AA AA 04 80 02 03 15 65
1445564135.194:  AA AA 04 80 02 00 29 54
1445564135.194:  AA AA 04 80 02 FE 19 66
1445564135.194:  AA AA 04 80 02 01 20 5C
1445564135.194:  AA AA 04 80 02 03 26 54
1445564135.194:  AA AA 04 80 02 00 F4 89
1445564135.194:  AA AA 04 80
1445564135.201:  02 FE 17 68
1445564135.201:  AA AA 04 80 02 FF 2C 52
1445564135.201:  AA AA 04 80 02 02 22 59
1445564135.201:  AA AA 04 80 02 01 0C 70
1445564135.201:  AA AA 04 80 02 FD 77 09
1445564135.205:  AA AA 04 80 02 FE 1F 60
1445564135.205:  AA AA 04 80 02 01 E9 93
1445564135.216:  AA AA 04 80 02 01 FD 7F
1445564135.216:  AA AA 04 80 02 FE DF A0
1445564135.216:  AA AA 04 80 02 FD 76 0A
1445564135.216:  AA AA 04 80 02 FF DA A4
1445564135.216:  AA AA 04 80 02 01 A3 D9
1445564135.216:  AA AA 04 80 02 FE D3 AC
1445564135.259:  AA AA 04 80 02 FC 7B 06
1445564135.259:  AA AA 04 80 02 FF 0A 74
1445564135.259:  AA AA 04 80 02 02 25 56
1445564135.259:  AA AA 04 80 02 00 3A 43
1445564135.259:  AA AA 04 80 02 FD 24 5C
1445564135.259:  AA AA 04 80 02 FD 73 0D
1445564135.259:  AA AA 04 80 02 00 65 18
1445564135.259:  AA AA 04 80 02 00 3C 41
1445564135.260:  AA AA 04 80 02 FC DC A5
1445564135.260:  AA AA 04 80 02 FC C4 BD
1445564135.272:  AA AA 04 80 02 00 B3 CA
1445564135.272:  AA AA 04 80 02 01 CA B2
1445564135.272:  AA AA 04 80 02 FE 7D 02
1445564135.272:  AA AA 04 80 02 FC 5A 27
1445564135.272:  AA AA 04 80 02 FE 6D 12
1445564135.272:  AA AA 04 80 02 01 10 6C
1445564135.272:  AA AA 04 80 02 FE F5 8A
1445564135.274:  AA AA 04 80 02 FC 46 3B
1445564135.274:  AA AA 04 80 02 FE 5E 21
