0,121960
0.25,2207.28922109432
0.5,10090.3519771501
0.75,14274.6901297248
1,18214.6084232483
1.25,11075.7204336214
1.5,4696.58037425275
1.75,6584.73109806719
2,13314.9415532509
2.25,24826.8781220808
2.5,30126.017001583
2.75,7388.36432804706
3,19599.3706488429
3.25,14976.8283329801
3.5,19627.6819778445
3.75,9074.32789905805
4,23054.9621268526
4.25,18052.9400736264
4.5,25470.6369714121
4.75,8774.09171593853
5,20387.1691168807
5.25,4162.94979261792
5.5,27362.1922453829
5.75,15837.1184766683
6,19832.0983537573
6.25,27045.051656891
6.5,13982.6428061995
6.75,9105.73363956094
7,10963.3324930672
7.25,20379.1035083467
7.5,17455.7156634573
7.75,6204.33449847522
8,13055.6068333496
8.25,12380.1307435472
8.5,4407.81608788731
8.75,5171.94692452003
9,8421.84829968468
9.25,13415.6213774086
9.5,12526.255311921
9.75,5470.86086280907
10,11474.7185539112
10.25,5212.08594380932
10.5,2346.08618742272
10.75,6597.95122103209
11,9791.56404579226
11.25,9746.39089092082
11.5,12076.263227883
11.75,9853.88569543422
12,2981.96947613262
12.25,4043.91357901449
12.5,6008.73485612949
12.75,10434.120897184
13,1743.47047708995
13.25,3067.52823063927
13.5,5298.32497331498
13.75,9956.17007363616
14,2776.63750432194
14.25,4941.90832193851
14.5,4873.21037037997
14.75,5907.41328852084
15,2415.22561341892
15.25,1444.59391412992
15.5,5778.93818413394
15.75,4647.95462595223
16,2780.42027862607
16.25,6166.03645592717
16.5,3733.04493724688
16.75,6607.34006129933
17,2257.92099012855
17.25,1907.39258736924
17.5,4398.35004575895
17.75,5321.14866541537
18,2988.99683999457
18.25,11078.3065096296
18.5,2240.56431563576
18.75,9966.19166584351
19,4109.19216020455
19.25,3989.5014811383
19.5,5500.78001494555
19.75,3807.90509917165
20,4735.74452946852
20.25,2940.60125876404
20.5,3855.13384138357
20.75,1410.67400366561
21,2620.26861112573
21.25,4168.15015498485
21.5,3280.9442244979
21.75,4021.15535656503
22,4764.60795943183
22.25,2921.68772924647
22.5,1598.80245080663
22.75,1786.86660433864
23,1998.0063695485
23.25,3471.62685365567
23.5,5171.80767555756
23.75,4457.63297802
24,5446.67187969943
24.25,9262.24368148693
24.5,4010.05800187675
24.75,5118.27032477914
25,6940.4818939923
25.25,3506.13832635435
25.5,3476.41205813859
25.75,1047.6529639048
26,2990.24781252761
26.25,6635.80798983793
26.5,346.184780881729
26.75,5431.14318257974
27,4477.69294324285
27.25,3934.58013669173
